accommodationId,accommodationName,addr1,addr2,addr3,addrNew,homepage,phoneNo,repName
14552,까사노블V풀빌라,경기,가평군,가평읍,가평읍 호반로 2329-61,casanoblev.kr,010-****-**01,황*익
14556,별바다펜션,충남,태안군,안면읍,안면읍 중신로 536,,010-****-**32,
14557,바다빛공간,경남,남해군,창선면,창선면 동부대로 2844-8,www.oceanlight.kr,010-****-**03,김*준
14558,소소한옥,경북,경주시,사정동,첨성로39번길 18-2 (사정동),sosohanok.modoo.at,010-****-**63,
14559,경주 아이브풀빌라 하동,경북,경주시,감포읍,감포읍 동해안로 2489,ivepoolvilla.com,010-****-**00,이*민
14560,바다로가는펜션,인천,옹진군,영흥면,영흥면 영흥남로9번길 179-32,바다로가는펜션.com,010-****-**04,양*열
14561,경도유탑스위트레지던스,전남,여수시,국동,국동남6길 49-10 (국동),노블.com,010-****-**24,김*용
14563,경주 세븐하프 애견 펜션,경북,경주시,천북면,천북면 천북남로 517-18,sevenhalf.kr,028-****-75,소*형
14570,스테이서몽,부산,해운대구,송정동,송정해변로 8-12 (송정동),seomong.whost.co.kr/index.php,010-****-**31,유*강
14574,종이학펜션,인천,옹진군,영흥면,영흥면 선재로186번길 78,,010-****-**48,
14578,여수 뮬리아인글램핑&풀빌라,전남,여수시,돌산읍,돌산읍 돌산로 3065-23,muliain.kr,070-****-**80,전*준
14579,비올라키즈풀빌라,경기,가평군,청평면,청평면 고재길 152,,010-****-**00,
14581,JB풀빌라 사계점,제주특별자치도,서귀포시,안덕면,안덕면 사계북로41번길 69-20,jbcpn.com,010-****-**69,이*영
14582,속초(고성) 까사나폴리아 펜션,강원,고성군,토성면,토성면 버리깨길 44,www.casanapolia.com,010-****-**79,이*성
14583,천안애견놀이터 소풍펜션,충남,천안시 동남구,북면,북면 매송6길 2-39,dogsopoong.net,010-****-**95,강*자
14584,스테이195사천,강원,강릉시,사천면,사천면 해안로 1026-31,stay195.co.kr/S195/main.html,010-****-**84,최*은
14585,로드31펜션,경북,경주시,양남면,양남면 양남로 90-12,www.road31.kr,010-****-**33,김*정
14586,궁펜션,강원,고성군,토성면,토성면 무릉도원로 228,,010-****-**91,
14587,샹그릴라펜션,경북,경주시,북군동,서낭길 122-8 (북군동),,010-****-**10,박*갑
14588,매직드래곤키즈풀빌라,경북,경주시,외동읍,외동읍 영불로 28-147,www.magicdragon.kr/page/index.html,010-****-**56,임*식
14589,드래곤풀빌라,강원,춘천시,남산면,남산면 방하로 1168-13,dragonpoolvilla.com,010-****-**88,김*완
14590,아이랑키즈풀빌라,충남,태안군,남면,남면 마검포길 313-18,,010-****-**15,
14591,공작산 물골펜션,강원,홍천군,영귀미면,영귀미면 공작산로 1489-14,www.xn--bb0bza580hsjfcya86yyhv.kr,010-****-**86,손*임
14592,거제 르솔레이 풀빌라 펜션,경남,거제시,동부면,동부면 거제대로 1085,lesoleilps.com,010-****-**85,이*우
14593,가평 베라노펜션,경기,가평군,설악면,설악면 자잠로 344,www.veranos.co.kr,010-****-**14,이*민
14594,뉴얼리글램핑,충남,천안시 동남구,목천읍,목천읍 서흥1길 54,xn--vg1bl9g80blxh75kxvf8no4ph.com,010-****-**69,송*자
